Time,Time Code,Country Name,Country Code,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Children in employment, total (% of children ages 7-14) [SL.TLF.0714.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]
2021,YR2021,Ireland,IRL,63.3,63.3,4.492882,3.429646,18.8033,76.70382,59.382,59.38,6.19,6.19,..,13.58824711,12.50988246
2021,YR2021,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Israel,ISR,62.907,63.32,0.8876005,3.890224,16.99004,82.12236,60.19,60.27,4.319,4.81,..,8.611990348,6.876926358
2021,YR2021,Italy,ITA,48.57,48.57,4.050314,5.826406,26.63942,69.31027,43.956,43.96,9.5,9.5,..,6.986766416,7.582577997
2021,YR2021,Jamaica,JAM,67.276,62.84,15.54375,3.402215,16.19243,68.26389,63.232,59.58,6.011,5.19,..,4.6,4.331480446
2021,YR2021,Japan,JPN,62.1,62.12,3.169765,1.715595,23.71228,73.11794,60.361,60.36,2.8,2.83,..,2.142487369,2.61337631
2021,YR2021,Jordan,JOR,39.585,38.67,3.246251,2.808233,17.63547,79.11828,32.284,31,18.444,19.84,..,2.222999278,0.209793736
2021,YR2021,Kazakhstan,KAZ,69.411,..,15.04865,1.349225,21.17777,63.77357,65.828,..,5.162,..,..,4.3,2.953381361
2021,YR2021,Kenya,KEN,73.854,67.46,33.03382,1.492926,15.72709,51.23912,69.686,63.62,5.644,5.69,..,7.590489473,5.520436304
2021,YR2021,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,7.865168539,5.847205868
2021,YR2021,"Korea, Dem. People's Rep.",PRK,74.461,..,43.50682,1.557375,14.18364,42.30952,72.068,..,3.213,..,..,..,..
2021,YR2021,"Korea, Rep.",KOR,63.08,63.08,5.346999,4.748679,24.60388,70.04913,60.784,60.78,3.64,3.64,..,4.145323954,4.329207461
2021,YR2021,Kosovo,XKX,..,34.57,..,..,..,..,..,27.52,..,20.39,..,10.74561161,10.99952741
2021,YR2021,Kuwait,KWT,70.372,..,1.977947,0.5944878,25.29119,72.73086,68.389,..,2.818,..,..,1.308056509,3.937943113
2021,YR2021,Kyrgyz Republic,KGZ,59.18,64.96,16.57891,1.857945,26.85227,56.56886,56.36,62.3,4.766,4.1,..,6.167638428,4.392307614
2021,YR2021,Lao PDR,LAO,58.977,..,58.09064,0.5438754,10.76727,31.14209,56.832,..,3.637,..,..,2.528351001,1.069380314
2021,YR2021,Latvia,LVA,60.18,60.18,6.806129,5.048265,23.54982,69.64405,55.66,55.66,7.51,7.51,..,4.064016104,4.945293071
2021,YR2021,Lebanon,LBN,45.933,..,3.80847,9.099296,20.77197,75.41956,40.192,..,12.497,..,..,-7.001238625,-5.832366777
2021,YR2021,Lesotho,LSO,64.109,..,29.96631,2.816254,34.93971,35.0941,52.382,..,18.293,..,..,1.557679833,0.34003145
2021,YR2021,Liberia,LBR,76.263,..,40.64544,1.585773,8.06919,51.28537,73.463,..,3.672,..,..,4.986712835,2.847282103
2021,YR2021,Libya,LBY,47.001,..,16.29515,2.761997,19.26855,64.43629,37.316,..,20.606,..,..,31.37251544,29.78606494
2021,YR2021,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Lithuania,LTU,62.29,62.29,5.316668,1.821604,26.27615,68.40718,57.861,57.86,7.11,7.11,..,5.980848085,5.755554889
2021,YR2021,Luxembourg,LUX,61.92,61.92,1.135719,3.713122,9.394252,89.47003,58.669,58.68,5.25,5.25,..,5.102455447,3.518686975
2021,YR2021,"Macao SAR, China",MAC,69.094,..,1.326935,3.0519,10.69857,87.97449,67.537,..,2.253,..,..,19.26705638,17.47372615
2021,YR2021,Madagascar,MDG,85.174,..,73.90013,4.952035,10.43954,15.66035,83.206,..,2.31,..,..,5.739615738,3.214662664
2021,YR2021,Malawi,MWI,67.642,..,61.91621,1.424073,8.130939,29.95285,63.815,..,5.658,..,..,2.751402609,0.102866904
2021,YR2021,Malaysia,MYS,65.401,..,9.649141,3.490067,28.25718,62.09372,62.755,..,4.046,..,..,3.092162616,1.94412111
2021,YR2021,Maldives,MDV,62.558,..,10.52856,3.142075,26.4179,63.05354,59.269,..,5.257,..,..,41.74510055,39.83716018
2021,YR2021,Mali,MLI,66.86,..,67.73251,0.6165234,9.98127,22.28622,65.12,..,2.603,..,..,3.052613569,-0.15090208
2021,YR2021,Malta,MLT,62.444,62.73,0.8591134,4.490754,17.85599,81.28526,60.239,60.6,3.53,3.39,..,11.80590307,11.11506171
2021,YR2021,Marshall Islands,MHL,..,49.51,..,..,..,..,..,44.65,..,9.82,..,1.114795058,4.392309105
2021,YR2021,Mauritania,MRT,40.557,..,29.49037,3.9158,18.8594,51.65034,35.979,..,11.287,..,..,2.445368273,-0.137867842
2021,YR2021,Mauritius,MUS,58.19,51.97,5.147591,2.972957,23.63138,71.22103,53.735,47.96,7.656,7.72,..,3.3993801,3.373251289
2021,YR2021,Mexico,MEX,59.938,58.82,12.33283,4.886933,25.64327,62.02391,57.486,56.41,4.09,4.09,..,4.720565298,4.136372212
2021,YR2021,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,-3.188187197,-4.065330581
2021,YR2021,Moldova,MDA,41.11,72.51,37.62635,0.4604237,16.46601,45.90774,39.782,71.93,3.23,0.79,..,13.92999979,14.79828508
2021,YR2021,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,21.5535607,22.33551132
2021,YR2021,Mongolia,MNG,58.67,58.67,24.28524,1.428087,20.8984,54.81636,54.123,54.12,7.75,7.75,..,1.636769576,0.014148861
2021,YR2021,Montenegro,MNE,55.394,50.96,7.355192,7.643075,18.816,73.82881,46.049,42.53,16.87,16.54,..,13.04346425,13.42592848
2021,YR2021,Morocco,MAR,45.3,45.3,34.56329,2.278958,22.78939,42.64732,40.524,39.7,10.542,12.28,..,7.929667934,6.790377381
2021,YR2021,Mozambique,MOZ,78.161,..,70.2906,2.536489,9.250121,20.45927,75.082,..,3.939,..,..,2.327523625,-0.539800271
2021,YR2021,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,-17.9129448,-18.48495937
2021,YR2021,Namibia,NAM,58.47,..,22.11936,6.429615,16.42738,61.45326,46.035,..,21.268,..,..,3.524657983,1.844917215
2021,YR2021,Nauru,NRU,..,65.19,..,..,..,..,..,61.9,..,5.06,..,3.25203252,1.634464111
2021,YR2021,Nepal,NPL,39.667,..,62.26386,1.075727,16.14137,21.59477,34.818,..,12.223,..,..,4.838149613,2.442379732
2021,YR2021,Netherlands,NLD,65.159,66.97,2.256724,3.384669,13.94965,83.79362,62.416,64.15,4.21,4.21,..,4.863219149,4.315704495
2021,YR2021,New Caledonia,NCL,57.157,..,3.609203,4.944519,27.35471,69.03608,50.05,..,12.436,..,..,-2.1,-2.884169519
2021,YR2021,New Zealand,NZL,70.79,70.79,6.056066,6.43154,20.01215,73.93178,68.114,68.12,3.78,3.78,..,5.167847359,4.731654073
2021,YR2021,Nicaragua,NIC,65.37,..,28.70752,5.286085,18.39072,52.90176,61.492,..,5.932,..,..,10.34689762,8.822378076
2021,YR2021,Niger,NER,72.853,..,70.71602,0.7855246,7.617387,21.66659,72.367,..,0.668,..,..,1.387129177,-2.302896272
2021,YR2021,Nigeria,NGA,58.35,..,35.20511,1.947238,12.6612,52.13369,54.886,..,5.936,..,..,3.647186541,1.182828223
2021,YR2021,North Macedonia,MKD,54.12,54.12,10.82166,3.652539,30.82022,58.35812,45.58,45.58,15.78,15.78,..,5.506016461,5.88607665
2021,YR2021,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Norway,NOR,64.768,65.8,2.347405,0.8525844,19.15668,78.49592,61.938,62.93,4.37,4.37,..,3.898399067,3.344262233
2021,YR2021,Oman,OMN,65.428,66.58,4.122944,1.033009,48.28162,47.59543,63.785,59.2,2.512,1.9,..,3.092276687,3.615164617
2021,YR2021,Pakistan,PAK,52.73,52.73,37.54371,1.352769,25.17957,37.2767,49.387,49.39,6.34,6.34,..,6.487086774,4.551848476
2021,YR2021,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,-13.33333333,-13.58337032
2021,YR2021,Panama,PAN,64.473,59.64,15.665,2.174123,16.82183,67.51316,57.832,53.5,10.301,10.29,..,15.83576496,14.3217931
2021,YR2021,Papua New Guinea,PNG,47.081,..,17.18025,2.611356,9.878691,72.94106,45.751,..,2.825,..,..,0.1,-1.910131799
2021,YR2021,Paraguay,PRY,71.92,71.92,19.71427,4.262033,19.49264,60.79306,66.663,66.66,7.31,7.31,..,4.016737318,2.696256138
2021,YR2021,Peru,PER,71.93,71.93,27.85823,2.754404,17.02519,55.11658,68.262,68.26,5.1,5.1,..,13.41753029,12.03590104
2021,YR2021,Philippines,PHL,56.788,56.47,24.26836,2.499406,18.68386,57.04777,55.293,54.55,2.632,3.4,..,5.714733132,4.146514167
2021,YR2021,Poland,POL,57.971,57.22,8.398766,3.950702,30.9338,60.6674,56.023,55.3,3.36,3.36,..,6.847760739,7.277862111
2021,YR2021,Portugal,PRT,57.81,57.81,5.153892,5.056295,23.94815,70.89796,54.006,54,6.58,6.58,..,5.502757475,5.215977985
2021,YR2021,Puerto Rico,PRI,40.291,..,1.206519,4.435884,12.15538,86.6381,37.108,..,7.9,7.9,..,0.432646954,1.013321094
2021,YR2021,Qatar,QAT,87.89,87.4,1.18943,0.3277715,53.9994,44.81123,87.741,87.28,0.17,0.14,..,1.590998164,4.317616379
2021,YR2021,Romania,ROU,51.07,51.07,18.60666,1.555052,30.38855,51.00479,48.215,48.21,5.59,5.59,..,5.793254517,6.59760922
2021,YR2021,Russian Federation,RUS,62.16,62.3,5.801941,1.349287,26.87419,67.32386,59.226,59.36,4.72,4.72,..,5.614290376,6.045474051
2021,YR2021,Rwanda,RWA,55.778,58.13,54.66548,0.0499283,18.67677,26.65773,48.351,48.95,13.315,15.79,..,10.87673379,8.277953271
2021,YR2021,Samoa,WSM,53.736,..,24.14379,2.70471,16.49661,59.3596,48.41,..,9.91,..,..,-7.084587997,-8.713423661
2021,YR2021,San Marino,SMR,..,..,..,..,..,..,..,96.46,..,6.34,..,8.463071845,9.305191413
2021,YR2021,Sao Tome and Principe,STP,53.587,..,18.04521,2.202926,20.2399,61.71489,45.366,..,15.34,..,..,1.877922502,-0.161398549
2021,YR2021,Saudi Arabia,SAU,59.096,61.15,2.700271,3.654675,20.01454,77.28522,55.141,57.11,6.692,6.62,..,3.921724119,4.056751496
2021,YR2021,Senegal,SEN,50.852,..,21.61168,1.911542,22.63355,55.75477,49.073,..,3.498,..,..,6.539673726,3.758245804
2021,YR2021,Serbia,SRB,56.013,57.29,13.92471,3.405593,28.93361,57.14168,50.378,51.53,10.06,10.06,..,7.549912535,8.569652351
2021,YR2021,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,5.4,4.554744202
2021,YR2021,Sierra Leone,SLE,53.169,..,42.71394,2.868718,11.90395,45.38214,51.203,..,3.697,..,..,4.104700089,1.796879524
2021,YR2021,Singapore,SGP,71.219,70.48,0.32473,4.07505,14.41864,85.25664,68.698,67.21,3.54,4.64,..,8.882353997,13.51912685
2021,YR2021,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,7.3,5.957685665
2021,YR2021,Slovak Republic,SVK,60.61,60.52,2.47057,2.931358,36.68347,60.84596,56.47,56.35,6.83,6.89,..,4.863263766,5.086186757
2021,YR2021,Slovenia,SVN,58.48,58.48,4.056304,3.43205,30.01863,65.92507,55.708,55.7,4.74,4.74,..,8.211062592,7.92052575
2021,YR2021,Solomon Islands,SLB,83.857,..,38.03976,0.9413032,10.86594,51.09431,83.029,..,0.988,..,..,-0.569742893,-2.909936074
2021,YR2021,Somalia,SOM,33.866,..,26.28237,1.126219,17.70532,56.01235,27.116,..,19.931,..,..,4.049110488,0.826441533
2021,YR2021,South Africa,ZAF,55.76,55.76,21.29613,6.051605,17.25838,61.44547,39.718,39.72,28.77,28.77,..,4.913096684,3.870315289
2021,YR2021,South Sudan,SSD,70.299,..,62.12169,1.344119,13.13221,24.74614,60.819,..,13.485,..,..,..,..
2021,YR2021,Spain,ESP,57.417,57.77,4.059476,4.748516,20.18662,75.75394,48.931,49.23,14.78,14.78,..,5.519594973,5.408112942
2021,YR2021,Sri Lanka,LKA,51.881,..,25.74604,2.602427,27.87681,46.37716,49.164,..,5.239,..,..,3.512224555,2.404967053
2021,YR2021,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,-0.880100861,-0.80514568
2021,YR2021,St. Lucia,LCA,68.52,68.46,10.50206,4.486942,15.87602,73.62192,55.145,55.05,19.52,19.58,..,12.23193962,11.97330469
2021,YR2021,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,St. Vincent and the Grenadines,VCT,63.192,..,10.32602,4.717881,20.59334,69.08064,50.302,..,20.398,..,..,0.753734825,1.043445752
2021,YR2021,Sudan,SDN,48.489,..,40.60549,4.727119,14.64086,44.75364,39.252,..,19.05,..,..,-1.868520483,-4.483619626
2021,YR2021,Suriname,SUR,54.481,..,7.881003,3.221298,26.62689,65.49211,49.535,..,9.078,..,..,-2.729618827,-3.669022983
2021,YR2021,Sweden,SWE,64.343,66.69,1.971352,3.489219,18.15228,79.87637,58.733,60.87,8.72,8.72,..,5.385840184,4.754798639
2021,YR2021,Switzerland,CHE,67.38,67.38,2.186361,5.114983,19.87292,77.94073,63.944,63.94,5.1,5.1,..,4.221716577,3.440503207
2021,YR2021,Syrian Arab Republic,SYR,43.792,..,12.48579,1.85269,22.15267,65.36153,39.493,..,9.816,..,..,..,..
2021,YR2021,Tajikistan,TJK,41.168,..,42.59705,3.235835,20.08173,37.32122,37.98,..,7.744,..,..,9.4,7.078973615
2021,YR2021,Tanzania,TZA,81.828,..,64.26571,2.988386,7.248288,28.48597,79.586,..,2.74,..,..,4.321384295,1.247802438
2021,YR2021,Thailand,THA,66.9,66.94,31.5905,2.351433,22.5115,45.89803,66.237,66.12,0.992,1.21,..,1.492095235,1.314289777
2021,YR2021,Timor-Leste,TLS,66.331,34.63,41.62218,0.9037688,14.41724,43.96077,63.031,33.81,4.975,2.34,..,5.291442152,3.621770176
2021,YR2021,Togo,TGO,57.666,..,30.89868,1.426008,20.38099,48.72033,55.258,..,4.175,..,..,5.991572047,3.511859671
2021,YR2021,Tonga,TON,53.352,59.59,30.38091,1.041869,26.91912,42.69997,51.928,58.33,2.669,2.11,..,-2.667506175,-3.368004141
2021,YR2021,Trinidad and Tobago,TTO,54.28,54.28,3.024585,5.217463,26.38548,70.58978,51.865,51.87,4.45,4.45,..,-1.026540155,-1.514121307
2021,YR2021,Tunisia,TUN,45.234,..,13.92425,5.261333,34.18692,51.88882,37.878,..,16.264,..,..,4.405362003,3.543560609
2021,YR2021,Turkiye,TUR,51.36,51.36,17.1219,4.452922,26.54336,56.33477,45.207,45.2,11.98,11.98,..,11.35349641,10.51288036
2021,YR2021,Turkmenistan,TKM,46.232,..,22.32299,3.203782,34.23044,43.44656,44.019,..,4.787,..,..,..,..
2021,YR2021,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,8.974508492,6.950289001
2021,YR2021,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,1.804062387,0.577397944
2021,YR2021,Uganda,UGA,69.5,79.2,62.91655,4.033032,9.456916,27.62648,66.515,76.49,4.295,3.42,..,3.536580341,0.264400772
2021,YR2021,Ukraine,UKR,54.64,54.64,14.66618,0.7957357,24.45973,60.87408,49.269,49.27,9.83,9.83,..,3.445625583,4.364484614
2021,YR2021,United Arab Emirates,ARE,81.316,76.81,1.704158,3.473719,27.17036,71.12548,78.787,74.42,3.11,3.11,..,3.916296076,3.05240052
2021,YR2021,United Kingdom,GBR,62.171,..,1.02975,1.978242,17.97443,80.99583,59.171,..,4.826,..,..,7.597470972,7.685656647
2021,YR2021,United States,USA,61.221,61.66,1.662403,2.328541,19.18366,79.15393,57.946,58.36,5.35,5.35,..,5.945484761,5.779548418
2021,YR2021,Uruguay,URY,62.98,62.98,8.424475,3.32124,18.94985,72.62567,57.129,57.13,9.29,9.29,..,5.276558867,5.363391611
2021,YR2021,Uzbekistan,UZB,56.28,..,23.94528,12.3232,25.41384,50.64089,52.893,..,6.017,..,..,7.403368136,5.3022179
2021,YR2021,Vanuatu,VUT,68.89,..,48.01493,0.532533,8.491284,43.49302,67.431,..,2.118,..,..,0.648653485,-1.701540212
2021,YR2021,"Venezuela, RB",VEN,51.843,..,13.09415,1.75185,17.53636,69.36948,48.489,..,6.471,..,..,..,..
2021,YR2021,Viet Nam,VNM,72.9,72.9,29.04434,1.979353,33.13456,37.8211,71.165,71.16,2.38,2.38,..,2.561551142,1.699389545
2021,YR2021,Virgin Islands (U.S.),VIR,53.562,..,1.779634,2.934135,17.42658,80.79379,46.506,..,13.173,..,..,..,..
2021,YR2021,West Bank and Gaza,PSE,43.37,43.37,6.661146,5.661673,31.86201,61.47684,31.925,31.92,26.39,26.39,..,7.011982276,4.414695345
2021,YR2021,"Yemen, Rep.",YEM,37.995,..,28.09328,6.182284,11.66982,60.23692,32.719,..,13.887,..,..,..,..
2021,YR2021,Zambia,ZMB,60.64,60.12,58.67977,0.2783157,8.780831,32.5394,56.868,57,6.22,5.2,..,4.598734034,1.669096622
2021,YR2021,Zimbabwe,ZWE,65.593,65.4,61.61232,0.3042764,11.63897,26.74871,60.301,59.16,8.067,9.54,..,8.468016898,6.271613215
2021,YR2021,Africa Eastern and Southern,AFE,69.53779185,..,56.21378347,2.466151567,10.95937675,32.82683346,64.03023867,..,7.920218722,..,..,4.334926691,1.683556731
2021,YR2021,Africa Western and Central,AFW,61.38001871,..,43.86961692,2.031536755,13.06064814,43.0697362,58.38840626,..,4.873635163,..,..,3.980848328,1.372160069
2021,YR2021,Arab World,ARB,45.55947919,..,17.55609087,4.706947547,24.52972034,57.91419238,40.53701215,..,11.02369363,..,..,3.563609982,1.909280768
2021,YR2021,Caribbean small states,CSS,61.37586537,..,11.05225042,3.895393433,19.62569521,69.32205466,56.43829298,..,8.044777516,..,..,5.760881209,5.236322927
2021,YR2021,Central Europe and the Baltics,CEB,56.94752358,56.69729832,8.227552734,3.379284448,31.46098625,60.31145149,54.39381213,54.15021533,4.484102608,4.486433095,..,6.378588914,7.185391404
2021,YR2021,Early-demographic dividend,EAR,53.48049877,54.51611079,34.90323027,3.070412685,23.04126316,42.05550604,49.65981956,50.94711485,7.143659993,6.528588099,..,6.9011687,5.749547644
2021,YR2021,East Asia & Pacific,EAS,66.271755,..,23.3046724,3.533633904,26.42802763,50.26729456,63.61093111,..,4.014509823,4.435770561,..,6.102739833,5.822731448
2021,YR2021,East Asia & Pacific (excluding high income),EAP,66.73228831,..,25.72241115,3.578594054,26.73711227,47.54047061,64.00814201,..,4.081647254,4.550513295,..,7.548580476,7.181426508
2021,YR2021,East Asia & Pacific (IDA & IBRD countries),TEA,66.63280718,..,25.46425366,3.607933957,26.91933777,47.6164028,63.90439849,..,4.094141722,4.550513295,..,7.548554523,7.182201729
2021,YR2021,Euro area,EMU,56.78959712,56.94880747,2.988387876,4.51058667,23.20729074,73.8043271,52.41426799,52.54371499,7.704372928,7.732030894,..,5.386671511,5.339241835
2021,YR2021,Europe & Central Asia,ECS,57.85049968,57.81686963,7.687013712,3.605805646,24.49260175,67.82038658,53.85351887,53.68028085,6.9091061,7.128010906,..,5.974170419,5.938008318
2021,YR2021,Europe & Central Asia (excluding high income),ECA,57.80299942,58.43014112,13.43153668,3.148807955,25.84924119,60.71922325,53.61309912,54.09930976,7.248437535,7.35433513,..,7.432165751,7.237998435
2021,YR2021,Europe & Central Asia (IDA & IBRD countries),TEC,57.46745119,57.85960014,13.1224026,3.178289728,26.51695067,60.36064504,53.53409582,53.85370387,6.844330309,6.863956281,..,7.339646904,7.279340905
2021,YR2021,European Union,EUU,56.9483717,57.06710607,4.133285489,4.252973766,24.68957432,71.17714292,52.96112301,53.05442811,7.00142829,7.022110367,..,5.468607465,5.589485563
2021,YR2021,Fragile and conflict affected situations,FCS,60.70018233,..,46.6395022,1.756112114,12.78882102,40.5716731,56.4286859,..,7.036870622,..,..,1.938842156,-0.304919913
2021,YR2021,Heavily indebted poor countries (HIPC),HPC,68.40760822,..,56.85398092,2.286042583,11.3325266,31.81348575,64.90530634,..,5.119614745,..,..,3.904310232,1.118336125
2021,YR2021,High income,HIC,60.33934161,60.46523203,3.034002748,3.279696778,22.37399052,74.59200685,56.95375597,56.98779968,5.611020024,5.716135144,..,5.337773368,5.376538502
2021,YR2021,IBRD only,IBD,58.51894332,55.95060227,26.76137115,3.368709174,25.73861125,47.50001377,54.69300236,51.96342227,6.537495512,6.395455891,..,7.428592476,6.825880093
2021,YR2021,IDA & IBRD total,IBT,59.1803768,..,31.29000955,3.201200876,23.40862392,45.30136293,55.42605874,..,6.343467262,6.30473856,..,7.166994741,6.090224733
2021,YR2021,IDA blend,IDB,57.98991034,..,35.94228784,2.363972719,18.62719718,45.43050966,54.41139577,..,6.170713537,..,..,5.071845884,2.885897564
2021,YR2021,IDA only,IDX,63.48354677,..,51.94537131,2.757523842,13.93141407,34.12321296,60.03328142,..,5.434772,..,..,3.040191366,0.694780202
2021,YR2021,IDA total,IDA,61.57732365,..,46.74347578,2.629597756,15.45780573,37.79871564,58.08255742,..,5.675257428,..,..,3.95916957,1.660118801
2021,YR2021,Late-demographic dividend,LTE,65.4354714,..,21.60081429,3.59744087,27.04555181,51.35362687,61.82624828,..,5.515216842,5.876528204,..,7.421934343,7.209750378
2021,YR2021,Latin America & Caribbean,LCN,61.56282314,62.35511285,14.51542985,3.972104933,20.88180989,64.60275654,55.87649186,56.54005256,9.236440299,9.318324077,..,6.734009647,6.009529781
2021,YR2021,Latin America & Caribbean (excluding high income),LAC,62.28608877,62.5720081,14.95618324,4.07908117,21.01117172,64.03264146,56.47103336,56.73228791,9.33579553,9.330449767,..,6.500803246,5.693333036
2021,YR2021,Latin America & the Caribbean (IDA & IBRD countries),TLA,61.84382646,62.35511285,14.52389075,3.948903196,20.99325679,64.48284809,56.04968559,56.54005256,9.368801811,9.324033907,..,6.932378468,6.178165643
2021,YR2021,Least developed countries: UN classification,LDC,64.74760897,..,54.83479125,2.681112254,12.89566879,32.26953782,61.10536039,..,5.62516766,..,..,1.930539221,-0.463461554
2021,YR2021,Low & middle income,LMY,59.30164516,..,31.71085377,3.198675906,23.30158239,44.98756038,55.5462486,..,6.332302758,6.324214385,..,7.113027921,6.013447428
2021,YR2021,Low income,LIC,66.62411239,..,58.75395714,2.008826203,10.77127422,30.47476277,62.89157361,..,5.602215716,..,..,1.776178203,-0.926422288
2021,YR2021,Lower middle income,LMC,52.83700811,52.83275114,38.34698107,2.775945952,23.00362424,38.64939377,49.2504501,49.4524539,6.787580417,6.394401866,..,5.992554834,4.645555726
2021,YR2021,Middle East & North Africa,MEA,45.32484084,46.38170509,14.7868468,4.471916482,26.98613718,58.22702105,40.82200472,42.11558112,9.934003002,9.040727732,..,4.416034751,3.084135128
2021,YR2021,Middle East & North Africa (excluding high income),MNA,41.6672352,41.91292365,18.63161207,4.91670422,27.38662947,53.98175897,36.90411585,37.50448182,11.43063387,10.54839043,..,4.349854026,2.793000941
2021,YR2021,Middle East & North Africa (IDA & IBRD countries),TMN,41.64935001,41.89128086,18.74022732,4.90994467,27.34602165,53.91375158,36.95641458,37.58743134,11.26701505,10.30402577,..,4.325339832,2.780477545
2021,YR2021,Middle income,MIC,58.67550629,..,29.06268122,3.315190911,24.52860201,46.40871355,54.91815518,..,6.403189082,6.389735538,..,7.193313287,6.294558347
2021,YR2021,North America,NAC,61.62928609,62.05566306,1.626759876,2.511720324,19.19267693,79.18055707,58.18679227,58.58382012,5.586315824,5.594155685,..,5.872981633,5.661635531
2021,YR2021,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,OECD members,OED,59.87488285,59.83571797,4.7622814,3.495960584,22.31944587,72.91827345,56.16959674,56.07600253,6.18839585,6.275651123,..,5.473544738,5.295126484
2021,YR2021,Other small states,OSS,61.50641393,..,19.85495829,2.585649906,24.98551023,55.15955753,55.30945911,..,10.0754612,..,..,3.976229815,2.937325087
2021,YR2021,Pacific island small states,PSS,65.56148204,..,34.71921175,1.096967491,12.97695585,52.30362552,63.3475064,..,3.376790475,..,..,-3.568096596,-4.878252959
2021,YR2021,Post-demographic dividend,PST,60.04655077,60.27412137,3.133007009,3.193970258,21.62415585,75.24283718,56.57736853,56.71382348,5.777631319,5.904806172,..,5.218118033,5.30093844
2021,YR2021,Pre-demographic dividend,PRE,64.16935223,..,50.86677776,2.345954591,11.49063065,37.64258961,60.37263775,..,5.916659263,..,..,2.997448632,0.264236709
2021,YR2021,Small states,SST,61.68369508,..,19.03044167,2.74906527,23.29684258,57.67272381,55.92046752,..,9.343304068,..,..,4.092011055,3.120775212
2021,YR2021,South Asia,SAS,49.79411213,51.32357128,42.43164907,2.521991252,24.8398053,32.72854456,46.16081762,48.05429364,7.296216756,6.373748364,..,8.267933073,7.164711027
2021,YR2021,South Asia (IDA & IBRD),TSA,49.79411213,51.32357128,42.43164907,2.521991252,24.8398053,32.72854456,46.16081762,48.05429364,7.296216756,6.373748364,..,8.267933073,7.164711027
2021,YR2021,Sub-Saharan Africa,SSF,66.29358179,..,51.57470619,2.30281841,11.74905828,36.67623206,61.7865762,..,6.798443188,..,..,4.173503227,1.539897313
2021,YR2021,Sub-Saharan Africa (excluding high income),SSA,66.29358179,..,51.57470619,2.30281841,11.74905828,36.67623206,61.7865762,..,6.798443188,..,..,4.172493565,1.538762056
2021,YR2021,Sub-Saharan Africa (IDA & IBRD countries),TSS,66.29358179,..,51.57470619,2.30281841,11.74905828,36.67623206,61.7865762,..,6.798443188,..,..,4.173503227,1.539897313
2021,YR2021,Upper middle income,UMC,64.42684281,..,21.61771625,3.74760476,25.75146277,52.63081591,60.50124833,..,6.092652631,6.386845771,..,7.521563448,7.148830688
2022,YR2022,World,WLD,59.89342332,..,..,..,..,..,56.43601898,..,5.772709902,..,..,3.080321778,2.263729292
2022,YR2022,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Albania,ALB,59.363,..,..,..,..,..,52.353,..,11.808,..,..,4.844235895,6.205275394
2022,YR2022,Algeria,DZA,40.582,..,..,..,..,..,35.895,..,11.55,..,..,3.1,1.434776765
2022,YR2022,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,8.809579348,7.732715652
2022,YR2022,Angola,AGO,76.873,..,..,..,..,..,69.025,..,10.209,..,..,3.04540301,-0.09675473
